imgName,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49
58.jpg,-15.49083132,-136.936787,-1213.972506,-1040.781015,-2209.469938,975.6059581,-67.07514977,1262.086909,-647.6058746,-313.5008989,-1792.204222,1263.789699,-263.6505012,-499.0585082,-35.1249024,799.2886562,894.6872594,83.4792515,-377.3224995,-266.7189859,155.3952874,-1182.006099,-275.4093356,-929.9559626,-468.5708742,1038.125736,-736.5137218,279.9706215,-84.92102149,-480.6079348,-76.20013011,892.0482129,411.038775,293.9105723,464.6195911,-525.3300932,26.07082251,143.5123903,-227.1346484,-335.4405744,-192.166804,60.86415595,-563.0563241,208.6143572,-308.9675588,637.6453474,-248.3510501,-739.2649319,-651.7826217,395.1627858
580.jpg,581.9331109,310.4083372,-2062.521238,-904.4020888,-1327.454082,851.1306672,276.0914855,2305.424025,-340.9846355,-1065.494946,-1281.649893,157.3216157,773.9647919,-472.4851412,-75.81708903,504.5154707,-23.76943564,-405.7860822,-1298.325622,270.1129256,-899.0380402,-589.3233375,143.6707983,-225.175918,551.0567509,-8.180181558,335.2849241,-465.425678,1137.688725,31.52089176,259.8018256,585.0651438,1096.152899,-585.0069487,-47.81959545,-167.3676187,1377.733349,-208.563217,396.607758,-486.4672936,-131.0161004,64.90257428,-596.7045613,262.0045187,-831.0350983,991.4994143,-319.1918295,566.9811862,129.6909696,291.7809252
5803.jpg,1250.274527,4192.634639,1414.778157,-868.8448146,137.6234747,2079.382668,-702.2522944,628.1135432,1815.677576,-1496.066864,-1209.995378,115.2753917,-1001.336326,-775.3553958,-269.9226649,1806.67088,449.423035,454.0762874,607.7949416,1039.189044,-865.3989833,340.6557541,492.764617,286.677321,-1132.542536,1242.236263,-763.4979627,1259.25693,649.4875954,130.9171004,535.1011465,-718.7478975,-913.7025506,152.7747395,-76.4159989,-376.710162,431.835942,-522.7904722,-649.4355768,115.5448817,105.4020017,-390.423915,27.57636403,62.69214656,-214.2018135,-280.9842029,-329.4298779,-279.6505509,-560.9314779,-361.249042
5815.jpg,-38.63850139,-1163.959137,72.37016029,1420.254773,-1267.159067,186.1793692,-443.1569293,381.8270421,-413.5072022,314.0589153,435.4144078,488.4432224,-432.3691851,-375.9228486,263.5514542,845.0184275,-1126.499716,-527.1355983,-3.578187715,-698.9165807,230.1508954,2319.890774,-232.72535,637.4864103,-670.3773243,-450.2962991,-823.4124796,-625.7492802,460.087911,-1553.219485,276.5153616,-25.99235417,107.2184633,578.5684468,81.93247269,-254.4561524,581.2494902,-1152.41966,-366.3635636,-834.7725004,-221.1675958,-437.9775259,-1392.500748,1124.173929,733.1800861,626.7609414,209.3526075,-43.44832289,-537.6741163,249.1649742
5811.jpg,-1695.729231,-244.4882256,1376.376324,2523.85729,256.5180979,361.1363121,1829.704192,890.6885629,1271.250855,382.162488,-475.8801937,152.9405873,-620.6906845,695.4496827,1148.340279,-187.8672842,751.6387284,-2410.84272,-902.8747111,1455.297231,568.5346418,504.3958365,383.0753953,-268.6782005,-18.43597693,22.17567691,-208.1628044,1035.742279,345.3370177,133.4404731,-460.8094426,-31.19188643,-659.3259183,509.6089383,-10.76927043,-371.609008,-674.5072867,-398.1352379,120.1100448,54.89564091,125.0847726,796.0096569,-176.8010229,-119.7862304,-121.3489662,75.89982173,491.5449184,747.5508459,508.3609988,-287.0608722
5817.jpg,165.0232293,625.7441307,838.1460431,-2231.576599,-1263.481765,2241.466565,-281.3984201,546.9700688,-429.9201144,1243.745368,971.8744345,-520.8220252,862.9759295,57.70270667,97.61803556,-873.7545916,436.3276011,532.3724454,925.5240251,-459.6524533,51.12272786,-694.2521595,-384.9389396,1012.17591,928.493664,-1062.558057,698.0177121,310.4192161,569.5883928,-370.584149,-744.1758415,338.5719332,445.2308499,1227.082613,-303.0373667,91.75096856,-615.5906631,-182.2507323,-474.0536915,466.8413521,-70.94521219,745.7910975,-260.3589143,-319.4328453,376.5556535,79.12316601,269.4697982,-278.1006566,-372.6138216,582.5446572
596.jpg,-3327.184845,1172.949408,-1011.578974,142.3387324,-700.9684563,-1383.980524,-392.7974053,263.8944861,-416.9645549,-601.5523577,325.2578425,-791.9542752,37.70458975,-211.6325399,866.7414731,1492.691793,-42.11712789,2115.225334,-197.2131632,-612.8208292,-23.72921102,-905.7821959,35.79600556,-5.160223129,1478.181271,472.2264904,-462.7486209,1043.770068,-575.7638206,283.9973228,993.6919212,-55.82211558,-23.63818956,445.52972,239.1289764,-945.0934331,-1129.880989,-1154.57865,-147.8083432,156.0289287,-654.5810163,234.9295783,70.80795416,165.2167046,-820.9489155,299.1361472,-571.2009334,-493.7733886,900.1993391,162.2124267
60.jpg,5102.6434,-920.4935951,1391.020135,-769.465748,949.8038195,-689.3228107,2874.780328,-188.2732418,-709.6346388,-873.2302152,-615.7824277,676.0536259,-253.3305971,-2033.960736,-306.1720218,-822.2377777,-886.0259423,400.0186657,-907.2034415,-787.6719707,807.7766989,457.5193512,-443.6508652,656.6299627,854.4773915,435.1535188,-309.9652513,202.045882,1052.689098,296.4241694,-140.4714606,76.69587306,1047.470432,-165.9527141,388.3680047,331.5906931,-185.3651964,-136.8200487,-15.34746204,-109.4321727,-505.5046117,-381.4515773,611.7138935,-514.2224233,-547.6932411,21.19126428,-79.15489757,-44.48613273,729.5312404,624.1768997
6157.jpg,-1303.886555,-896.5368652,1425.001516,17.52325811,-2506.509408,-718.0539821,203.7366834,-965.6041228,1226.873215,-1073.712028,-750.0895595,-260.7342968,823.3235679,-48.38557822,-1775.310214,350.1234938,-453.6856633,-291.9913867,-1031.622222,-43.95484057,380.7015483,-44.03214195,66.51764536,266.4492433,-659.5808849,-443.7047871,78.43843543,188.331921,-395.8058348,102.5082192,8.926916076,-334.0841764,-468.2220029,107.5142043,69.44048368,167.0447648,469.5043178,169.9412043,365.6695776,-458.5008085,-215.4805197,373.3696286,-260.1012203,-158.0608107,-146.0409667,-75.51572102,678.2162468,-43.58114403,-238.0341967,54.86030669
6161.jpg,-266.0230417,-2215.893696,-1980.20539,-1419.573666,-118.2494734,753.731004,1392.470874,365.0295876,1963.842554,93.71079742,-152.594836,790.1728179,-706.3183188,324.4902591,-5.751915534,-1730.342904,-798.2856565,-166.9839704,-38.01194074,-703.13959,-194.9836285,121.8094401,-340.4531051,-549.9263575,-705.3309816,152.6147996,233.2530268,144.0982239,977.6029093,570.5881999,-65.51287926,-22.67964417,104.3346325,592.1047435,235.9933887,-91.68404834,-349.85803,351.4976931,-500.3420082,-78.97567603,415.6942576,-592.3392871,-377.8328694,219.3509449,-124.2468156,-281.3368398,13.15979907,292.9753286,-356.527932,-856.2519259
6163.jpg,647.5312323,2119.25845,-2241.40732,-162.9631298,-2661.186173,25.79176116,-980.2135509,-78.78455894,63.22272843,-1274.126289,-1149.228529,465.0362204,216.1194379,-212.0958753,299.6117671,429.8977954,-59.39597198,-834.4742443,645.6923113,616.2326968,-250.2431523,-64.45556943,-365.1566462,10.15941063,595.2088545,230.1758006,-808.7773318,596.9785331,131.1511668,924.9882129,970.1285572,1296.065067,-262.8926118,249.9652618,342.8721516,-601.776424,-796.7380536,-695.3085559,594.0692242,185.985854,-404.1866848,783.8828289,518.3294808,503.8342994,-511.9415054,1121.231951,-150.7427508,-879.2335933,-44.45357132,164.7545728
624.jpg,-1259.953137,107.4806279,831.0386573,197.7027749,3290.658974,1390.65783,1033.685679,-35.24170119,-910.5298566,960.8769274,416.7278966,-346.4160132,-247.8720194,28.55818124,326.3545772,-2071.239991,1666.915906,1131.8034,-1293.617503,337.4798828,995.5751608,1636.744292,838.8469151,-239.1136164,-1779.719535,-264.7182898,120.2674269,14.3409369,-1481.875036,-526.1969449,1162.462625,-962.336467,-1519.049088,-9.501813562,-962.4571713,133.090859,257.6904228,-445.6133971,-31.587608,-145.1943997,378.5529164,-405.3194208,-1572.649316,-188.0461848,-382.1301862,562.3660014,-1619.867516,-61.87904798,-617.3633647,387.0536207
6336.jpg,2094.821718,-214.2445286,-1163.291385,370.2732921,-2402.994125,-137.6977974,-1625.209186,431.8282972,477.3985462,-185.8430965,472.4149123,-624.1843369,152.3938109,-148.787839,-187.4530624,-578.1179171,-212.6550734,-496.7146378,174.1930301,12.30176706,385.3513075,-1323.188897,758.9701223,-767.9545478,607.1853076,-46.14121756,-545.9297273,682.3213189,-3.673162125,-693.0510642,188.9040227,704.5516349,158.1541394,-24.36909392,-466.6629824,1191.822329,528.5945228,-1209.836907,-369.7213949,157.4200131,-67.46951314,292.765056,56.74551783,319.7459803,830.1052506,139.3127063,-422.059755,-33.60934178,-549.3824754,139.9507636
6415.jpg,-1847.778167,2742.988475,2063.020203,-1663.51052,126.5084052,-79.91269314,-292.2440959,1483.274865,978.8555988,-1183.360129,-44.73080301,1170.742936,211.6951052,7.92760149,235.56299,2313.479801,-501.493118,260.0307317,446.650727,-846.2574153,-283.1451202,352.9244274,727.6061053,1251.491407,526.5141778,512.939639,726.647806,646.0831093,-580.9710182,1804.083253,1618.04952,539.031467,-1292.060382,-326.6422929,-451.039227,340.4847711,519.3520307,-135.6231429,-383.8548233,542.5550959,542.6067009,73.33852402,355.3693114,-248.1971287,-384.2311711,-288.2773966,417.6738406,-184.0360654,-263.7727117,-139.2090919
6420.jpg,2919.917337,-1874.28503,-797.0813955,2080.537499,-177.2072184,364.6192763,-264.6084439,-426.9580756,304.4372834,-872.9906851,83.01462998,1251.790406,1885.391265,-721.7933857,676.849791,-249.8441132,620.4248401,872.7385124,426.041632,380.2798115,1050.976574,525.8797528,-549.7273281,470.6288663,-415.722884,-129.1716121,498.1833731,287.290582,-64.50615145,101.8436672,-124.6973358,170.0421928,229.8493299,747.5543008,-4.863672339,-203.8215361,255.3468444,55.99538938,-78.24780508,185.6844134,258.4636167,109.462126,-91.03163977,335.8054658,304.5034383,324.9166453,-322.7305605,434.5237363,-325.7665562,-19.47714134
6473.jpg,4015.558944,3587.985598,-855.6838214,-606.5077342,1138.615472,954.932929,327.2301238,-918.2629081,693.0311303,-1743.80054,-1623.595616,-523.8233057,345.181653,-2658.317369,-228.877796,-80.7840505,-163.8658565,-613.6923339,1024.274745,-645.7474054,150.5605464,152.0625281,163.9697241,-433.3188073,312.5542489,-691.9046281,-655.7021523,697.057893,1087.500153,-85.635695,492.8630794,-487.0812434,158.064681,-473.0149437,78.83741542,281.237235,31.47610724,-613.2266082,203.6966507,-279.0462339,-253.8342095,807.1057133,-1033.802161,-71.43665116,19.37935998,90.73225542,45.98586705,385.2054772,77.70101648,-83.30773187
6506.jpg,553.0036777,923.9899182,409.2202011,1698.079147,-1825.908926,945.2012946,52.45179504,308.1173656,-822.6514658,1471.287526,1155.88754,-740.48762,-1515.660323,-1433.602569,-697.7143061,-751.8987828,-1993.835178,-1132.072003,-624.3262438,-405.493333,-151.2811439,120.4581671,761.1703192,60.84396265,-500.2407126,147.4059409,-33.65973825,-432.5415118,-274.0375204,-945.3443764,36.60731246,484.7977727,437.2314275,-290.4568015,177.7735025,1674.554674,-281.0488785,1484.313225,-1111.101275,174.0843783,-249.4365007,-74.02473674,262.2730424,-60.69295341,979.4347234,231.6792772,67.37486823,615.1255376,-362.3648539,141.130525
677.jpg,-495.0436546,-1600.372722,-1341.118371,-968.5813802,31.92268466,-183.0180674,524.4410197,77.4880904,832.4459945,-1710.684414,2481.451029,454.6571043,-246.5202682,-263.1063296,47.08324842,-226.561483,-32.37080323,-145.2238942,46.20554484,354.1628068,-18.83939498,-998.1901816,330.3635775,788.2983562,382.8789674,-596.9425664,322.732095,-88.40289003,-424.2280824,-179.6225878,176.672611,-1155.315697,829.5338454,-401.375235,-484.3471859,-504.2798834,505.4121686,-868.5890343,-50.9822632,-238.0293611,-1069.93052,47.28206938,565.990297,-269.6522085,205.5624822,-185.6147746,-495.0426803,400.7491474,-97.31398586,-104.4423156
6834.jpg,1827.464473,3728.138852,97.91767293,-1133.942036,-263.1485296,1676.304213,630.046378,607.7348806,178.5197836,-783.7018364,-390.3132752,-1116.510645,699.0799632,-1219.496193,-620.3270857,-687.4249138,-537.6611264,-742.0909415,312.2707083,-389.6374786,-385.7560671,-658.6758462,1226.081974,-64.0446864,-44.79087398,-452.3567335,-323.3118182,366.1299757,-485.1001331,-512.2261712,-652.2691357,678.5861312,-1.122642849,179.7845465,-1947.583199,-736.2045615,998.7018371,21.85452533,422.2895984,-333.6679445,-529.8520451,-895.2585069,-825.6627292,-1676.469178,550.4626939,335.1375107,-64.26066137,-220.5768673,-218.8075699,420.3959918
69.jpg,-450.9535156,-2327.967114,-2322.611649,-1341.558942,55.25120713,506.0082175,1463.076547,226.7144693,1866.96105,719.8482038,163.9649134,1158.451944,-409.3787911,783.9565521,-67.82784669,-731.4661338,-1389.573762,-515.8286853,212.1843029,91.5007643,174.3898899,51.12849454,-204.8625081,-371.3379009,-4.428161096,310.691214,-422.6191467,53.89813117,659.8509879,318.5855943,242.6925773,123.0599362,-686.5163955,553.2168462,-296.761103,366.1017979,-181.0506076,-442.7183841,-33.26541938,-205.959035,-38.23575266,379.1666048,-202.4220847,51.73463304,-242.3525872,180.8213452,-178.8400244,-577.7660568,373.1198044,-99.72471946
689.jpg,3608.107633,1401.416551,-2687.084132,-370.6218873,-218.8412963,160.6881368,-2074.375319,-3170.206067,635.1578998,278.3366453,652.1995707,776.7336916,1121.210728,151.9096141,1262.430951,233.7310166,-455.0026488,-935.2552515,-201.7957963,407.7698533,211.3229014,-68.85498568,-353.1425965,77.65420765,-896.0016485,-16.63340893,-697.8660707,-910.3125826,-705.0478516,103.730416,-677.5007484,-233.1099627,278.9269452,237.6573638,1101.005792,153.2306895,872.1659593,187.5623521,-207.9603145,923.0153039,269.1089253,35.84952696,461.2537848,445.9596625,-374.6839221,246.4807931,-99.14683078,-94.01584363,-151.7334845,-233.452076
699.jpg,-2070.8377,-454.5625953,-605.7518712,-580.2299143,297.5804656,1873.826873,-397.3047827,1713.403044,-1398.001774,1169.1096,547.4828358,1239.795527,-155.8897584,-25.46459428,51.9667272,1166.952516,-800.7962103,-0.84716957,210.3697843,-1330.992098,-145.4312624,1121.005119,-218.3110124,152.000607,339.6923406,-471.1495729,-1004.796355,367.489106,148.833443,196.7676222,-796.8825465,-326.1502201,-36.77485842,35.47090502,439.2400144,581.819166,1112.734283,340.1915079,-529.4069598,-318.4398098,-300.592836,-8.709964551,506.456084,1250.171522,41.09225629,425.3245721,913.0159217,-741.9932131,65.26808652,-60.77180945
7013.jpg,1981.866672,-272.9304794,3562.953974,-95.34495647,694.2875393,1361.506407,-722.0106191,876.0138666,996.8302873,-243.2696253,-148.1340019,54.7277445,-191.862665,398.3734737,-264.4893195,371.9953442,352.4057369,-1090.004116,202.4743122,-1264.197155,-646.3759885,397.8471767,395.9957981,-707.686832,295.742435,-807.3624928,168.1311717,636.18199,-1019.261394,-363.2415964,99.94755459,-321.1131033,350.7635369,628.4448631,-657.0125382,-152.8953973,-89.671638,1597.116078,312.6719845,129.7595479,214.5444793,-27.78571477,87.93756406,-3.185245518,328.2399827,646.2962063,448.0767779,-141.5597764,141.6886675,112.3314918
711.jpg,-801.3941788,-1046.85194,720.579585,-813.7248921,490.0359145,1427.824597,1435.461992,-1312.41831,33.72248075,717.1575766,759.0961925,652.33161,-170.8802615,467.3496168,-115.4322349,846.6541859,-1200.508321,-411.8072665,2432.393553,-2195.239622,442.1398974,967.4736253,1052.179373,-5.756245621,762.3646645,-873.1628422,-578.7956114,859.4591219,-717.8409782,100.3264039,-87.63859175,-589.3550622,-898.4020355,512.6031715,444.1039355,382.2516425,-522.7744386,-903.7351415,309.0197669,253.1388247,271.188031,198.9129769,-209.9110218,98.51755306,-21.51051685,229.0464434,336.061362,328.8142095,51.67921441,294.5040926
7100.jpg,1287.588,-315.6183324,-209.5665456,-2547.681231,-822.0661201,2043.486217,-898.7649344,-590.9656613,7.474983868,-1160.513283,514.4446146,97.65945296,273.4941696,606.1386324,149.9925179,199.0138161,-156.5280329,-577.5043169,339.0823201,555.6886107,-1395.821554,-296.6748359,-533.0136948,682.0096126,-466.5590787,439.5842966,-651.437431,-99.57964915,-167.352289,-357.4218165,379.555674,300.7440245,-513.0960833,393.4862204,288.0734408,-350.9990095,-35.43207241,-191.2408104,69.18792668,-521.9437985,-37.07366459,203.4026837,240.2329388,625.5993313,-751.9911613,240.7918305,519.191476,604.3690208,144.6010633,-174.2064066
735.jpg,1467.953631,-2333.319376,666.4331103,-1185.474767,-2228.095507,792.4799777,-754.4843025,892.5242491,-24.79991691,-696.6352159,307.3160807,-297.8660933,-514.5054087,277.5316162,-94.34594875,239.7806579,11.84641049,-70.76688743,-27.81648174,569.8365164,320.114015,488.1847509,176.0577419,-495.7143217,131.5677739,46.90092709,511.1967632,-294.8440741,-518.2604822,452.5787954,103.9937019,310.4502607,619.7315981,1331.333032,-363.8801526,487.1989203,546.8804195,-20.90645525,277.6447061,533.9081775,445.1562287,-401.329224,72.29250532,997.0642239,46.98950862,212.7109791,-859.5789986,650.0509944,1033.607285,-282.5246034
743.jpg,3516.770071,3493.240065,-813.6462695,-1037.72115,-830.371481,702.9923921,1386.08079,-889.1646161,-855.4370951,-1843.879341,-807.8325097,-877.6506504,-183.1285359,-1921.941132,-547.8620285,-1769.968237,-1991.407438,-558.1653496,945.3558833,385.791306,-407.5548012,-287.1738573,148.5042022,545.6836916,1013.725791,1046.102596,-1287.478411,608.6603359,223.5682335,407.4601499,212.7480531,-170.9332113,142.1124183,-1069.39576,-379.6233653,-14.33008535,421.9673875,-279.2750047,835.1376399,-255.6740192,-229.3434419,-117.3340106,-245.7874101,-784.7410583,-91.10113604,124.7072577,116.0138372,-134.3360014,938.8525768,271.3519915
740.jpg,-932.2760438,252.7205184,1723.253409,312.9012531,-2574.124698,-1147.642982,267.8972151,-1075.478427,509.3314496,-49.38652782,-620.7105453,368.793476,794.269679,72.50041579,-783.6833834,-330.2267169,-211.589163,-9.189803371,-1335.818741,-417.8468119,-127.6112841,-61.64881733,-440.4499468,-725.6910497,311.2568256,1313.729182,-609.3430555,-119.9425769,-869.7561293,330.0525909,351.3599064,451.8285367,-713.6532572,-637.739775,-225.5556638,690.5488977,512.5325636,222.3411171,690.3785918,724.4142823,-214.8388144,-679.3010922,1418.393871,3.71742725,60.95159014,260.3056429,-600.8829858,-121.6262536,262.6925071,-783.7763486
744.jpg,-1717.893219,344.4996148,467.4531825,189.1856033,-629.9712052,155.1818001,-905.1138987,68.39490545,-166.2265661,1191.088987,-284.8148824,1898.864507,-750.0459873,-703.5030198,-1571.679346,-14.24353811,1977.897865,1055.046386,-450.3756352,407.5969929,329.1465167,-892.362957,-1514.338138,-420.7934872,-435.5725073,1709.108912,-1837.773489,-32.69345556,621.8549769,749.5677706,-604.5420505,-294.7800409,578.2545575,213.3702416,-72.68235887,289.9517356,-46.45161035,-456.3005881,895.1765608,239.6578035,-208.0532754,124.3719012,368.3147023,742.7133072,80.03170193,510.9903357,94.54366082,-560.2129176,-542.7930995,84.26783618
7453.jpg,2922.67964,-1993.154314,-730.7706093,1765.204269,-87.02029243,250.4332884,-237.6374376,-247.9369762,516.5396632,-761.0301887,95.52853168,949.0300929,2004.874815,-1142.246624,578.6011935,-6.638843569,553.5447682,625.705068,487.5120466,285.6360635,924.0928484,373.1911375,-601.5807416,395.9412395,-685.1387299,-278.6029809,497.9832614,341.7770041,11.76042634,-141.77279,-168.9134709,234.4778619,-95.20236129,813.0316695,-75.80146003,128.5644844,160.7190916,-17.21435831,-38.12715575,60.39299419,14.47543401,58.59841052,97.97643133,433.0115955,409.8697767,352.4112438,-522.8818292,515.6174808,-229.1408497,186.0293484
7472.jpg,1774.736096,1358.120399,-1554.017935,-765.1112779,-2349.568664,-153.6682659,-1974.212123,1217.543778,195.6089768,-1132.064416,-450.6638607,-1032.303863,173.2197016,-1252.301063,-391.3945306,573.4113775,-1057.912511,-115.5386563,1018.484555,1239.28656,385.5015282,-136.995,-349.6777373,-372.6340295,428.6336997,208.6025166,152.7589149,350.1226972,-109.9249666,-320.2696267,366.4767566,-177.4259002,-1147.814419,601.1848905,-162.5960903,467.0384636,168.5117157,-566.1476835,-92.33685181,-124.8033491,-49.54064571,401.0189708,296.43142,-16.82254554,258.5801944,-390.9585445,-237.2806522,-314.4353942,28.23344635,-244.5445057
751.jpg,2774.858029,-92.9632872,2312.419732,-489.006557,1768.721042,1578.942635,172.7728236,107.3056955,2048.005499,39.12336165,87.84427153,-44.2652803,246.1966805,-457.7347416,-471.0699926,1064.989847,35.25764717,-1623.123844,-442.4196922,-1677.268807,-1433.954211,-794.4678312,352.5189871,-909.0222815,341.1404013,-55.27922039,306.9076436,-215.5914436,-13.1496533,-187.3903788,-1186.264844,-535.4892582,-52.65585504,393.6099354,843.6649426,-399.2226326,388.6830483,359.7996217,175.6586629,143.7272873,1032.845324,211.6868,-554.3795953,469.7437592,-229.6582121,246.4153592,-514.8784393,402.1060811,-307.2190453,-789.8292356
7508.jpg,-1023.861594,380.6040835,1603.835165,1042.86874,-2332.299185,-730.7112977,1140.20494,-514.5786495,388.2968884,-784.8216262,-524.8432362,248.5710492,357.2878087,-155.3101209,-1261.316225,19.54545853,240.2296259,499.6869377,-707.7029038,-496.229273,224.9111845,-1037.693258,-379.0259629,-1165.072766,-147.6595723,1698.480907,-746.2091957,-280.6126091,-1011.981977,779.8083264,75.60405121,849.7258407,-1345.098929,78.53784064,230.7538586,-712.0327493,497.7157292,416.7970792,164.94233,176.1460415,-406.1252538,31.65576404,804.2931746,11.63371244,220.6678573,332.0728101,-377.0363245,-315.2964562,52.18760683,-363.9023647
7507.jpg,-1153.358016,455.8575438,1487.328507,747.6274522,-2173.513333,-626.4261103,772.7395275,-173.5176174,227.578555,-187.4447495,162.7707135,842.1313998,417.0100469,-694.7232687,-655.633841,47.29956125,491.6952666,664.5252501,-438.2758458,-218.3554577,318.9573568,-801.9889133,-264.1193708,-1986.541797,373.8764544,1897.802099,-1086.416333,-318.0793079,-1067.391884,915.3549952,633.9774598,765.9220756,-1574.708544,-396.092832,155.2233268,-801.1380655,374.8994307,232.7384767,610.5366473,7.964212323,-290.9684993,-405.0993411,544.8895218,239.8924867,82.14292566,384.3942814,-730.3266603,-192.8028656,140.5387541,-438.5607482
7562.jpg,1009.266786,3157.284945,-652.7478312,-1107.720565,-299.9748057,3001.683692,283.1428037,327.1220361,715.7550668,-1298.308373,-1021.563874,-1078.166318,960.7969546,-1157.435569,-195.5965975,-30.50432828,-357.9389787,-451.8997395,714.3102357,-231.2627191,-679.698703,-635.0546564,1189.199857,-371.2447706,-626.5596045,-145.9682323,517.1645689,586.989993,260.3490556,336.9963161,-397.6390179,-310.4972153,123.456059,-913.2913957,-1704.46317,-555.5000255,386.6255333,-349.7299892,510.3741406,-305.3812058,-17.27351438,299.0328326,-836.3518694,209.1562618,-274.703219,444.4419109,-203.9662791,851.2031087,-192.1321685,416.0378761
758.jpg,-1086.0629,-363.5275799,1524.456454,-125.3203505,-2774.570812,-761.4831997,271.3227095,-1332.740286,917.7480547,-269.5961301,-589.1444,148.0296854,1221.982367,236.6504901,-1390.205972,-135.7113065,-352.3595957,-83.32455685,-1288.152145,-444.862638,636.7015144,3.532931442,420.769704,-52.4961518,517.1400395,6.602460208,-469.9129104,-122.9127581,-266.7994971,-105.1968293,633.2543435,-684.8048927,-727.0747385,-419.8559122,-475.220057,294.8497821,644.6495619,55.797614,-41.72170106,84.88596178,224.5424539,-753.1650528,286.5268489,-153.7838287,-95.7366075,43.49277613,124.1651784,504.3831746,-255.0109138,27.92678812
7658.jpg,1690.243499,-2601.470126,392.9142141,-618.2316405,-2089.150898,683.4289783,-917.8721241,1247.459796,504.6904093,-385.2627332,381.0961417,-729.5312644,295.5148493,619.0749036,-665.6379856,121.5793591,663.8269783,-65.22170018,635.4560444,425.7326712,-960.9742881,730.5255671,942.2492909,-657.7886433,-167.9276526,455.7817574,-507.2346179,-93.95674507,118.9159819,-79.66938872,91.59201622,-50.9578391,567.7050321,-400.2514969,363.1035665,390.6672962,172.1507045,95.56864145,-202.3317842,1631.551471,133.6373799,872.4497259,-792.1483118,82.34940618,71.37340912,-201.7838842,244.4319501,-175.8227644,362.0815914,1087.338739
7677.jpg,3931.305868,2530.100286,-1292.419643,-1983.071845,-211.1344131,-340.5938675,413.4463888,-161.301564,-420.2377889,-1588.177338,-1701.608589,-991.2122655,-106.1773759,-2238.197256,-290.4089692,-809.392998,-1597.248693,-105.9069473,481.7528851,594.9036568,797.9970983,-613.7778696,362.158934,54.11902757,918.1271017,235.4110967,-176.537721,996.2277034,601.7133727,363.3678644,1094.959864,-332.7825491,977.6010313,-922.6017152,401.032965,875.9496347,-13.0578623,-578.1776531,-594.0971646,-403.876495,-373.961888,154.4398672,-880.6442478,-97.24295516,330.6281742,346.9660822,717.7599248,-169.9149566,634.2471457,-637.7883299
7682.jpg,-1733.175244,-1287.02823,1214.935324,-661.7449286,129.5716477,1115.613384,630.5630829,-835.7869482,797.2225893,1142.909045,1407.795738,-107.414189,215.7836595,786.6589847,296.0334354,855.1298368,-1429.674234,-214.4968488,1859.422815,-1180.322355,355.7719282,94.33065262,315.2889394,-568.3476227,757.7781118,-610.0910178,460.792224,874.1547599,-965.0486641,-330.4755877,718.3586564,257.102178,-741.8876699,609.5094925,310.5891574,-936.5674007,-159.0113347,-717.1776737,-264.8274627,-32.83070023,-116.7653622,99.45614627,-279.461814,-37.01939636,-482.7884092,348.871514,458.2533484,858.2439653,160.5045327,331.9482181
7681.jpg,631.4223152,1203.042055,1768.27933,-860.6995875,672.8045636,3144.633649,701.1756562,-151.3881671,207.6894293,1127.634251,-790.4151619,816.0163415,935.157392,-980.7510398,-978.0225203,761.6291067,298.2162936,-276.6372109,130.4071155,-1528.361601,-1476.069285,118.2590008,-11.06603417,-498.9611317,36.93122321,-457.6631841,327.2103578,168.474656,-685.4316248,-994.7066068,-1808.867076,-1145.539699,1017.878538,148.4711792,264.1006707,-600.7478095,-326.5555781,1179.581099,227.7074787,556.6721507,567.0813276,-966.0868745,-58.2375925,311.8835649,435.5910417,-451.3461315,-344.5774723,-18.92465538,-314.2669561,296.5172934
769.jpg,2566.866735,-1692.992357,-987.4950942,2668.126752,-140.9177371,938.1691941,-914.0132152,-594.1255783,-64.85010236,-218.6837668,170.9786579,1094.336496,586.6883604,234.4202381,280.9683583,279.0759927,75.92809406,624.7229467,480.0500585,475.5209589,676.3582818,202.5721707,-788.0908956,-13.31638588,446.330089,248.249376,229.4921836,-518.8061608,319.4322756,293.0553568,-767.6940473,-139.0979275,-457.4186644,482.260722,-5.209322132,-444.6794166,989.8225069,-893.2940131,-826.8935159,-211.5499254,-619.5166281,-415.719659,-461.9489536,487.6926227,368.1390385,814.11109,139.397581,-20.39004086,-361.7380376,124.811888
7694.jpg,-1586.240322,-1889.834075,-1844.74082,-741.2324042,222.6043227,830.3376374,957.5450197,-1185.047209,1415.431434,502.0549934,752.266852,745.849695,-623.422865,616.1453072,278.2758461,27.72638589,-1164.348273,381.4688545,929.7445124,822.9273589,455.5832107,306.1459875,-272.75891,247.3120542,291.9517031,49.51248924,-356.8747568,744.6446856,273.5269768,-77.92930829,1678.264509,730.2599541,65.29161985,-330.4885391,-829.1321176,-12.25098967,-388.1618038,34.7363031,561.1755127,61.80199984,-505.3424189,359.4775491,-70.44173736,-539.7172794,-352.9561547,338.7688177,10.50492967,-107.1754325,238.1527303,431.1974472
